app_http_response_code,app_request_latency_ms,app_throughput_kbps,node_cpu_seconds_total,node_load_1m,node_load_5m,node_load_15m,node_memory_MemTotal_bytes,node_memory_MemAvailable_bytes,node_swap_utilization,node_disk_read_bytes_total,node_disk_written_bytes_total,node_disk_reads_completed_total,node_disk_read_time_seconds_total,node_network_receive_bytes_total,node_network_transmit_bytes_total,node_network_dropped_packets,node_network_transmit_errors,container_cpu_usage_seconds_total,container_memory_working_set_bytes,container_fs_usage_bytes,container_rx_bytes,container_tx_bytes,kube_pod_container_status_restarts_total,pod_ready_status,pod_scheduling_latency_ms,os_cpu_time,os_cpu_util_percentage,os_memory_usage_mb,os_memory_resident_mb,os_disk_read_bytes_rate,os_disk_write_bytes_rate,os_disk_read_requests_rate,os_disk_write_requests_rate,os_network_incoming_bytes_rate,os_network_outgoing_bytes_rate,os_network_packet_drop_rate,os_hypervisor_vcpus_total,os_hypervisor_vcpus_used,os_hypervisor_memory_mb_total,os_hypervisor_memory_mb_used,os_hypervisor_local_gb_total,os_hypervisor_local_gb_used,os_api_response_latency_ms,os_rabbitmq_queue_depth,os_haproxy_connections,mist_time_to_connect_ms,mist_coverage_score,mist_capacity_score,mist_roaming_score,mist_ap_cpu_utilization,mist_ap_memory_utilization,mist_ap_uptime_seconds,mist_ap_temperature_c,mist_channel_utilization_24ghz,mist_channel_utilization_5ghz,mist_channel_utilization_6ghz,mist_noise_floor_dbm,mist_rf_retries_percent,mist_client_rssi,mist_client_snr,mist_client_tx_bytes,mist_client_rx_bytes,mist_client_throughput_kbps,mist_client_connection_state,Root_Cause_Fault_Label
200,98.7328,11383.7725,10194.869,2.1783,1.9463,1.8417,16720404480,6120386161.6158,0.0009,6843109404.7329,1729518831.9715,111288.9423,4861.0092,1015420885.4954,550488184.3042,0.4307,0.074,2872.9023,268967943.5331,10000068.8245,274885.4125,275645.5233,0,1,22.5739,5679.9394,37.8053,10599.9337,15036.1665,8951.9983,169970.0734,746.4042,14164.58,323446.8772,324214.1628,0.0582,64,15,128000,10599.9337,1000,278.3127,50.0253,1.642,50.7464,532.9819,98.7062,95.1055,97.7281,17.2604,40.8548,204255,46.3318,11.4762,22.4723,5.561,-95.1296,4.5873,-60.0303,34.4948,1499616.765,24926839.2487,12807.196,1,No_Fault
200,103.725,10740.8922,10254.7596,2.1566,1.8722,1.7065,16720404480,6165640353.4978,0.0025,6842971023.7192,1727198271.4081,111014.0087,4846.9833,1015460234.3135,550521296.5548,0.0738,0.104,2968.8699,270210526.0029,10000889.4227,278303.6663,278331.402,0,1,26.9332,5852.4471,39.0661,10554.7358,15109.8494,8816.7761,167702.8523,734.9796,13975.8063,327387.825,327481.1822,0.0391,64,17,128000,10554.7358,1000,278.8667,50.9648,0.9753,55.7416,529.3462,98.9761,95.7297,97.1836,17.3036,41.4593,204270,47.4312,11.5586,22.4251,6.332,-93.8159,4.7913,-59.0521,36.6777,1508730.9071,24904871.2045,12018.8924,1,No_Fault
200,99.8208,11314.4371,10193.4796,2.0801,1.8001,1.6636,16720404480,6146632212.1751,0.0085,6842762559.798,1722770376.2316,110601.7436,4829.6813,1015453275.7987,550533589.453,0.3673,0.0921,2748.8768,271346721.3313,10000451.1649,277789.2306,279268.537,0,1,24.479,5820.8104,38.7635,10573.302,15096.131,8612.5869,163378.417,718.393,13615.852,326804.2973,328647.4202,0.0557,64,17,128000,10573.302,1000,280.6229,50.8194,1.4802,55.3452,504.658,98.5329,95.404,97.2855,17.027,43.3992,204285,47.3563,11.0622,21.5309,5.5415,-95.487,4.3441,-58.2606,36.3035,1494426.9867,25061273.7091,12513.6765,1,No_Fault
200,94.4552,11286.2816,10197.2831,2.0434,1.7879,1.697,16720404480,6120987978.108,0.0043,6842923841.6618,1726060122.5373,110919.8827,4844.9276,1015475790.1593,550536864.5372,0.3981,0.1153,2624.4606,276164814.4403,9999844.1836,279523.4454,279618.0988,0,1,22.976,5720.4706,38.078,10599.006,15167.7291,8768.8857,166592.1979,730.762,13882.9118,328955.4748,329039.0711,0.0656,64,17,128000,10599.006,1000,276.6079,50.6089,0.2183,57.3526,521.2982,98.8439,95.6122,97.8535,16.3172,41.4734,204300,45.9213,11.7542,21.439,5.5779,-94.0748,4.6195,-56.5229,37.5424,1492526.0089,24950044.0425,12754.1449,1,No_Fault
200,94.6438,11418.2117,10173.1647,2.1453,1.8375,1.7244,16720404480,6098002196.4026,0.0011,6842864663.593,1725160664.7593,110802.2778,4835.356,1015486683.7304,550485008.2571,0.3238,0.1988,2847.0574,276950730.1555,9999292.9207,280558.6396,275265.5582,0,1,23.7712,5746.8918,38.3208,10621.9152,15126.562,8711.1078,165712.9578,726.8213,13809.9964,330135.2488,323868.7368,0.0843,64,17,128000,10621.9152,1000,284.9924,50.1439,1.3691,58.4406,534.5433,98.8709,95.4494,97.9453,17.0046,43.3809,204315,46.0959,12.1434,21.5337,5.9637,-93.1672,4.8245,-56.4599,36.2247,1491205.3036,24942917.621,12799.1604,1,No_Fault
200,101.8127,11049.5568,10232.8451,2.1176,1.8402,1.6461,16720404480,6054003033.2188,0.0029,6843015294.1085,1727968482.1934,111096.4626,4850.2575,1015428504.8277,550500598.0816,0.4272,0.043,2701.4081,272573690.1186,10000522.9455,275745.8419,276559.6043,0,1,27.8744,5781.8215,38.5531,10666.2707,15181.7085,8859.2847,168455.9203,738.3333,14038.8872,324345.9691,325309.8749,0.0776,64,16,128000,10666.2707,1000,276.8351,50.259,1.2498,54.589,534.8119,98.6691,95.3165,97.0007,17.3149,43.1251,204330,46.1639,12.6766,22.8465,6.0687,-94.7074,4.8026,-59.2561,34.8223,1490773.2943,25080637.8333,12117.9736,1,No_Fault
200,99.7685,11095.9913,10172.1232,2.1977,2.0023,1.7905,16720404480,6048301503.1855,0.0044,6842829872.3714,1724087995.8286,110732.8005,4832.4134,1015469867.0403,550500003.5305,0.1092,0.0932,2948.5672,275761658.1901,9999048.1813,279125.21,276655.5073,0,1,22.2889,5956.841,39.6832,10672.0609,15220.1605,8678.342,164665.4578,724.0002,13722.7618,328443.5996,325398.1388,0.0636,64,17,128000,10672.0609,1000,282.594,52.1164,0.9844,55.5296,564.3231,98.5724,96.7913,97.2448,18.0078,42.7,204345,47.4686,12.8118,22.9252,6.112,-93.7362,5.1966,-58.703,34.8061,1493393.985,24912437.8611,12265.5553,1,No_Fault
200,104.5518,10818.2945,10221.8261,2.0094,1.7389,1.6358,16720404480,6032702875.6713,0.0025,6842597004.5208,1720158205.2913,110282.5952,4811.3632,1015406200.1191,550549025.3883,0.0851,0.0979,2737.5375,277728446.8457,9999455.9098,273731.4226,280747.5755,0,1,21.5764,5842.3471,38.954,10687.3787,15167.5217,8451.4388,160827.5553,704.7364,13402.5352,322087.6591,330241.6522,0.0397,64,15,128000,10687.3787,1000,275.4293,49.8815,0.8953,59.8318,551.9449,98.6521,96.9868,97.195,17.7204,40.814,204360,45.7966,12.5036,21.4045,6.1857,-95.0703,5.0035,-57.067,34.0989,1495465.7541,25065107.4239,12055.4829,1,No_Fault
200,93.2162,11234.8051,10153.0625,1.8738,1.7465,1.4798,16720404480,6076620489.7283,0.003,6842687739.8351,1721482087.0235,110454.9228,4819.1006,1015476320.2821,550517431.2616,0.4401,0.1912,2761.3013,274591038.0204,10000516.1587,279708.4663,278009.779,0,1,22.4103,5891.8654,39.2344,10643.5018,15075.36,8538.8383,162120.8854,712.5352,13510.1791,329149.4324,327144.1509,0.0857,64,17,128000,10643.5018,1000,283.4218,48.525,0.0595,53.8864,498.9892,98.7806,96.5684,97.1738,18.0251,40.49,204375,47.0681,11.6137,21.3612,5.9646,-93.4629,4.1699,-57.7332,35.1475,1497410.1607,24932013.0088,12325.4518,1,No_Fault
200,96.0031,11870.8042,10268.3578,2.2188,1.9632,1.8045,16720404480,6102882834.3679,0.0083,6842624756.7871,1720207365.7109,110336.7181,4812.9176,1015477063.9667,550495570.3793,0.3841,0.1882,2651.9207,274483290.504,9999116.1224,279901.4537,276152.8033,0,1,22.0673,5956.5825,39.686,10617.0939,15086.3537,8477.2563,160876.8722,707.3496,13406.5165,329226.6261,324922.8872,0.0651,64,15,128000,10617.0939,1000,277.754,49.22,1.18,59.1504,516.3749,98.9921,97.6284,97.9513,18.586,40.3741,204390,45.768,12.7506,22.6563,6.2135,-92.8106,4.2888,-58.6704,34.1308,1504411.499,24991987.0971,13010.5614,1,No_Fault
200,103.1461,11533.9311,10168.6932,1.9951,1.6978,1.5148,16720404480,6077237955.8174,0.0029,6842817268.7421,1724263496.8966,110709.1723,4832.0122,1015404711.5268,550514584.9795,0.1574,0.2005,2696.8033,279450859.0072,10000487.3126,273622.65,277820.8761,0,1,24.9714,5919.2795,39.429,10642.8381,15102.8843,8665.4183,164836.9131,722.1529,13737.0415,321830.183,326823.9193,0.1044,64,16,128000,10642.8381,1000,276.5604,49.4608,0.7678,55.7724,535.8614,98.9274,96.4485,97.677,19.1653,41.0581,204405,47.1428,11.9177,21.7396,6.1064,-94.3622,4.784,-58.8804,36.9613,1507095.3431,24983578.2731,12814.6897,1,No_Fault
200,101.7155,11290.2467,10220.5188,1.8716,1.6233,1.5231,16720404480,6112607715.9294,0.0014,6843070136.4911,1729060623.1269,111207.2775,4856.5403,1015476991.3319,550533204.9356,0.1787,0.1294,2704.5795,278335398.2268,9999269.8369,279853.1706,279314.6732,0,1,27.5083,5877.177,39.1299,10607.4405,15176.8838,8912.7192,169521.2563,743.5146,14126.8928,329178.385,328564.3456,0.0845,64,15,128000,10607.4405,1000,275.6702,49.8017,1.1522,57.1453,528.3362,98.8968,96.0413,97.7748,19.4139,41.1616,204420,47.2966,12.3668,22.914,5.565,-92.7142,4.49,-58.9105,35.322,1500882.0084,25084655.9741,12731.3629,1,No_Fault
200,95.0518,11591.3166,10156.3496,1.9484,1.7002,1.4598,16720404480,6153396934.1208,0.0045,6843234733.9063,1731876797.7459,111522.4929,4874.1465,1015454331.4601,550469715.4184,0.2112,0.1166,2920.1194,277439010.8724,10000781.9677,277841.1181,273940.2174,0,1,25.5335,6059.9177,40.4167,10566.6987,15111.7275,9073.5477,172272.2276,756.5247,14356.488,326929.4257,322265.8438,0.1077,64,18,128000,10566.6987,1000,284.3776,49.8612,1.4788,59.4519,512.0825,98.6618,96.5325,97.961,19.606,42.9277,204435,45.5999,12.7181,21.1843,6.2431,-92.6054,4.4651,-58.0987,34.6777,1495154.7691,25037978.1651,12842.5367,1,No_Fault
200,102.1138,10654.4184,10228.6407,2.1487,1.9962,1.8085,16720404480,6129649063.3012,0.0097,6843109360.5262,1729351486.5718,111276.9387,4862.4138,1015428997.1828,550477025.0477,0.1783,0.2247,2757.8016,273124280.97,9999792.4181,275618.7538,274501.7937,0,1,24.6336,6182.9663,41.1727,10590.46,15185.9328,8950.9408,169806.2741,746.142,14151.1618,324353.7489,323018.312,0.1364,64,17,128000,10590.46,1000,276.8936,49.7135,0.4896,54.4895,568.8125,98.74,95.6544,97.7774,20.166,43.6026,204450,47.4352,11.5758,22.0756,6.1484,-93.8363,5.2292,-60.3544,35.5069,1503743.5522,25034379.5595,11954.2224,1,No_Fault
200,97.3982,11312.3875,10251.9884,2.2195,1.9224,1.7843,16720404480,6144181445.7969,0.0008,6842904505.7317,1725939036.6777,110879.9313,4841.625,1015400889.6753,550501689.3075,0.2747,0.1247,2719.6958,270062969.6148,10000499.8059,273249.493,276574.4752,0,1,26.0314,6221.6495,41.492,10575.9644,15089.9695,8750.4244,166473.4515,729.6407,13873.7133,321538.5585,325459.0977,0.1698,64,16,128000,10575.9644,1000,279.5906,49.4013,1.6966,58.1078,514.6735,98.8557,95.9443,97.3585,19.2523,41.635,204465,45.6347,12.4661,22.1657,5.6597,-92.8975,4.4337,-58.0032,34.5391,1494297.22,25052567.704,12593.1097,1,No_Fault
200,101.0245,10767.5921,10244.4195,2.1212,1.8912,1.7427,16720404480,6175371598.4084,0.0043,6842997958.319,1727687602.6171,111066.8926,4849.5102,1015440848.7293,550515428.5574,0.6771,0.2494,2904.7322,268504583.1089,10000545.9233,276790.6585,277886.0971,0,1,26.8752,6046.9561,40.2685,10544.713,15094.9298,8842.1676,168180.3812,737.7123,14015.0679,325576.4506,326871.0734,0.1788,64,17,128000,10544.713,1000,284.3304,48.9744,0.4898,50.0284,537.8581,98.7834,96.6079,97.1805,18.878,40.3916,204480,46.5328,12.9934,21.1702,5.7092,-92.8768,4.888,-59.5416,36.3804,1507170.0446,24988135.6965,11954.058,1,No_Fault
200,105.2448,10788.3469,10154.2906,1.9045,1.6928,1.4886,16720404480,6144630390.4608,0.0061,6842894692.102,1725611373.7254,110860.3694,4842.4058,1015412418.5633,550469744.1922,0.204,0.2905,3069.8841,266695111.4649,9999870.8573,274385.0576,273972.9329,0,1,23.0307,5961.4854,39.8014,10575.3008,15080.1549,8740.9503,166152.65,729.1215,13846.3674,322703.5664,322340.9215,0.1932,64,16,128000,10575.3008,1000,275.2042,48.5882,0.7571,50.8306,549.1733,98.7242,95.4672,97.3668,19.0045,41.2497,204495,46.8411,12.6507,21.5469,5.9254,-94.1007,5.1143,-59.28,36.8323,1494827.2227,25068511.5699,12181.0677,1,No_Fault
200,96.0228,11028.4053,10236.3485,2.0247,1.7677,1.6184,16720404480,6116558613.8247,0.0012,6843119988.9068,1730078537.089,111305.0374,4863.4192,1015405935.4837,550454849.7711,0.5177,0.1915,3332.6252,267135172.8353,10000614.9834,273776.2973,272784.8248,0,1,22.6585,6180.0548,41.2,10603.4497,15119.4728,8960.5787,170516.6946,747.3128,14210.5917,322049.5374,320839.9118,0.1455,64,16,128000,10603.4497,1000,282.7991,52.6526,1.8105,50.6662,534.5873,98.6777,97.1984,97.4742,19.2788,43.8946,204510,45.7861,11.7901,22.6864,6.3178,-95.7143,4.6887,-58.9616,34.9355,1504394.3839,24970195.7362,12247.6097,1,No_Fault
200,98.6434,11519.0464,10182.831,2.0464,1.876,1.5617,16720404480,6093989715.5762,0.0011,6842919458.2655,1726229956.6675,110907.0259,4845.5242,1015458996.5778,550523579.205,0.5044,0.1979,3394.9957,264563344.8841,9999046.7926,278073.5006,278591.4101,0,1,25.3058,6009.3802,40.1133,10626.3913,15127.2923,8765.4008,166758.3723,730.4646,13896.9249,327242.8046,327733.9162,0.135,64,17,128000,10626.3913,1000,278.0017,51.2857,1.4879,53.0541,498.9269,98.5767,97.0614,97.9259,18.3228,40.8644,204525,46.1953,11.6225,21.0925,6.006,-95.8937,4.2596,-57.5841,35.8902,1498466.0903,25000454.0308,13004.0285,1,No_Fault
200,96.6563,11283.8175,10231.6255,1.882,1.7426,1.4403,16720404480,6127193329.398,0.0079,6842948060.2706,1726647409.799,110968.9637,4845.6446,1015429926.6375,550531106.6431,0.5485,0.0994,3219.9038,265076150.8209,10000497.4386,275865.2909,279263.934,0,1,22.0602,5878.7378,39.2387,10592.9189,14993.4808,8794.3519,167165.429,732.9569,13930.828,324443.2931,328480.751,0.1038,64,15,128000,10592.9189,1000,276.3377,48.1655,1.9764,52.9876,545.6279,98.9532,96.083,97.4556,18.7299,40.5139,204540,46.5175,12.8197,22.7501,5.9725,-92.0902,4.844,-60.4093,35.4866,1499054.4811,25096550.7428,12712.2691,1,No_Fault
200,99.9237,10843.0609,10140.6977,1.8434,1.7161,1.4307,16720404480,6097132669.5448,0.0087,6842979633.7273,1726910469.1657,111034.0333,4847.0144,1015404365.6011,550470560.7117,0.2239,0.2265,3076.9221,260128554.1531,10000742.5029,273544.8975,273983.2526,0,1,23.2125,5787.7475,38.6097,10623.0084,15023.961,8824.6451,167421.3254,736.1404,13952.5535,321932.9667,322343.2757,0.0699,64,17,128000,10623.0084,1000,279.7239,50.8278,0.5983,51.9882,551.5027,98.8656,96.2865,97.0965,18.6686,40.317,204555,46.8735,12.3372,21.0965,6.2105,-92.8929,5.0486,-59.181,36.0159,1494110.7869,25015431.9068,11952.6687,1,No_Fault
200,95.1793,11513.8319,10266.1321,2.2647,2.0161,1.8417,16720404480,6084299695.2518,0.0036,6843085669.8702,1729018715.0645,111231.4486,4859.2713,1015422636.8262,550486086.9685,0.2127,0.1292,2949.938,256189002.3617,9999403.8399,275192.4575,275414.5663,0,1,27.0233,5991.1292,39.9521,10635.6478,15117.8762,8927.7514,169480.0443,744.0933,14123.65,323742.7136,324003.9235,0.0394,64,16,128000,10635.6478,1000,277.7803,50.1215,1.8523,54.0185,492.4304,98.7805,96.0504,97.6604,17.7024,40.5168,204570,46.2823,11.6884,22.6148,5.927,-93.3931,4.1602,-59.4382,37.9344,1498837.4906,24912896.8398,12753.6988,1,No_Fault
200,96.1975,11819.2235,10227.8008,1.9809,1.8328,1.4867,16720404480,6077838407.7826,0.0014,6843259037.4275,1732648664.2818,111574.2641,4874.7924,1015447190.6989,550476834.7056,0.4216,0.1622,2807.9793,255928788.4362,9999742.8331,277260.6254,274637.5632,0,1,27.6848,5968.2623,39.8536,10642.2865,15167.475,9097.8002,173025.4678,758.6255,14419.683,326248.5264,323053.7004,0.0237,64,17,128000,10642.2865,1000,284.6509,49.1581,1.7135,57.9704,489.9671,98.6167,95.9815,97.472,18.1879,43.5616,204585,47.3612,12.9072,22.5778,6.1472,-94.5357,3.9964,-56.468,35.4152,1500516.5603,25062501.9223,12992.9512,1,No_Fault
200,97.9126,11007.3324,10223.3384,2.0501,1.8665,1.7378,16720404480,6037776238.7912,0.0023,6843421816.7328,1735317459.2116,111894.0615,4889.5641,1015490551.0527,550461006.1234,0.3669,0.1019,2982.1597,259142206.1617,10000067.7354,280899.3077,273117.111,0,1,23.9139,5963.4054,39.7794,10682.4237,15134.2102,9255.2421,175632.5291,772.1585,14636.1943,330533.9453,321377.5693,0.01,64,15,128000,10682.4237,1000,277.6612,49.7748,0.4412,50.2418,505.0528,98.7093,96.3102,97.0436,17.7869,41.8562,204600,45.9694,12.1446,21.6949,5.9206,-94.1214,4.3578,-59.3165,35.7695,1499282.7667,24991211.0837,12443.5202,1,No_Fault
200,98.4891,11710.0701,10157.6175,2.0587,1.9255,1.6504,16720404480,6049548188.9896,0.0028,6843512306.8978,1737045672.8688,112069.8417,4900.5034,1015489306.8459,550472592.2431,0.1582,0.087,3043.4014,259641617.3024,10000348.0688,280810.0509,274046.1966,0,1,25.7565,6037.2331,40.2052,10670.8414,15108.8059,9344.5183,177320.3401,779.0857,14776.7495,330405.7434,322496.0956,0.0133,64,16,128000,10670.8414,1000,280.726,50.1421,1.7888,59.6297,516.7161,98.7607,97.9038,97.7688,18.4647,41.8725,204615,46.9263,11.4129,21.974,5.755,-94.5283,4.3201,-59.0938,34.3505,1498024.5581,25030281.0285,12840.6867,1,No_Fault
200,101.331,11128.852,10234.5974,2.0174,1.7187,1.5252,16720404480,6062164521.899,0.0096,6843462475.4627,1736474890.0252,111974.2271,4895.4773,1015414479.547,550477230.2113,0.1028,0.0609,3166.7321,260592244.8837,10000618.3976,274487.1391,274655.388,0,1,25.2553,6093.1622,40.5863,10657.7526,15064.1837,9295.7846,176763.2258,775.1212,14731.1687,322814.9303,323124.3774,0.01,64,17,128000,10657.7526,1000,278.2217,50.1781,1.2963,53.8321,518.1646,98.5376,97.8171,97.3119,18.6004,42.063,204630,45.9779,11.2817,21.5647,6.4869,-95.4835,4.5254,-57.1417,34.9518,1497571.1481,25066064.5265,12291.4992,1,No_Fault
200,94.6422,12100.3225,10211.9609,2.2378,1.9732,1.7122,16720404480,6057740853.4818,0.0061,6843419574.8294,1735293962.6301,111888.9973,4889.8177,1015409697.7138,550476828.1561,0.1443,0.0199,3065.6271,262799212.8344,10000308.762,274078.4247,274586.9759,0,1,26.8641,5990.6593,39.8789,10662.2444,15164.153,9253.7347,175608.362,772.1382,14634.6292,322437.799,323035.5751,0.01,64,17,128000,10662.2444,1000,276.4757,49.9479,1.1421,57.0949,476.5771,98.7103,97.7513,97.3672,18.243,42.995,204645,46.0823,11.0839,22.7481,5.728,-93.4164,3.8822,-58.1058,35.8214,1491233.4274,25073728.1101,13289.0584,1,No_Fault
200,104.4886,11011.3892,10262.5002,2.1407,1.8776,1.6563,16720404480,6043506122.818,0.0068,6843319123.0449,1733647494.9443,111690.7324,4881.1363,1015423611.8807,550535918.3538,0.4901,0.024,3048.5042,265885330.1534,10000931.0847,275142.82,279630.815,0,1,22.5084,6036.7566,40.2136,10676.7994,15245.9133,9156.1212,174000.5708,763.781,14501.0159,323799.9271,328948.8114,0.01,64,18,128000,10676.7994,1000,279.4793,49.1252,0.1472,59.1813,508.8433,98.5456,97.9093,97.701,17.4722,42.6005,204660,46.9499,11.7324,22.0807,5.9915,-94.4438,4.4457,-59.639,37.846,1498296.3057,24994416.3966,12129.216,1,No_Fault
200,104.2793,11495.6953,10222.16,2.2132,2.0907,1.8219,16720404480,6075468490.6353,0.0096,6843182652.7311,1730770439.4221,111431.0536,4870.5993,1015475367.4827,550503690.0979,0.3392,0.1749,3292.0597,263120201.4115,9999011.4483,279514.2993,276820.8642,0,1,24.7874,6189.0211,41.2332,10644.7021,15139.2077,9023.2081,171191.7434,752.2245,14266.0183,328929.7163,325666.8754,0.01,64,18,128000,10644.7021,1000,275.3383,49.8557,1.5386,50.2343,495.2647,98.5483,98.3592,97.3101,16.6951,43.684,204675,46.4722,12.7268,22.1929,5.6869,-95.0828,4.1261,-60.1657,36.6049,1499970.1572,24911402.66,12813.4035,1,No_Fault
200,97.0606,11164.2149,10166.0161,1.9905,1.883,1.5913,16720404480,6103408286.2331,0.0025,6842944951.9043,1726557493.8239,110958.0009,4847.8579,1015399878.9122,550513504.1459,0.0214,0.0144,3158.7155,266948342.5073,10000474.114,273263.9407,277722.9153,0,1,22.0909,6039.6774,40.2429,10616.977,15142.2587,8791.2301,167076.7814,733.063,13923.9459,321477.3329,326745.3286,0.01,64,18,128000,10616.977,1000,284.899,50.8513,1.8423,52.1488,501.3571,98.8448,97.3921,97.0119,17.509,42.5508,204690,45.6207,12.8877,21.8979,6.1701,-94.8891,4.1608,-55.7749,34.0066,1504714.6708,25098745.1723,12508.5505,1,No_Fault
200,98.8516,11653.492,10171.4706,1.8738,1.712,1.5824,16720404480,6097643303.0227,0.0017,6842740690.1016,1722666617.2061,110565.7044,4824.622,1015411646.2746,550485073.5644,0.29,0.0658,3263.4156,263748485.314,9999024.0038,274100.5037,275331.9364,0,1,26.6674,5850.8929,39.0233,10622.4414,15193.5918,8590.7468,163277.6472,716.3534,13607.0856,322522.7162,323926.7222,0.0219,64,16,128000,10622.4414,1000,283.8739,49.9949,1.7263,52.32,465.3688,98.8244,96.8582,97.0677,18.1898,42.4591,204705,47.3538,12.745,22.3735,6.0228,-94.2235,3.6597,-55.9604,34.8758,1496171.4345,24942591.3952,12828.402,1,No_Fault
200,95.795,11858.5448,10219.8808,1.906,1.7116,1.5106,16720404480,6067506185.679,0.0016,6842914414.1773,1725635064.1379,110902.6013,4840.6721,1015398067.1616,550484972.0989,0.4385,0.1113,3137.4642,263490904.7867,10000958.2079,273113.7236,275255.5285,0,1,26.6877,5909.4979,39.3763,10652.5934,15233.4889,8760.3945,166177.3939,730.8768,13848.5094,321232.4159,323913.1136,0.01,64,15,128000,10652.5934,1000,277.2459,51.0072,0.8789,57.4713,495.307,98.9246,98.0777,97.7084,17.6323,40.9186,204720,47.0519,11.1025,22.1631,6.4951,-93.0583,3.9816,-60.7004,37.1937,1502143.2502,24926445.34,13077.7206,1,No_Fault
200,93.1671,11417.3587,10176.3985,2.139,1.8609,1.7854,16720404480,6075480892.6569,0.0008,6842637248.1929,1720821362.0069,110364.7016,4814.8668,1015438101.7871,550522981.8975,0.0745,0.1947,3045.2936,261347709.1863,10000498.6908,276414.2039,278528.2693,0,1,25.8603,5818.3782,38.7335,10644.4704,15057.5473,8489.9414,161474.7686,708.2552,13456.2728,325310.5215,327601.4107,0.0545,64,15,128000,10644.4704,1000,275.3118,48.5599,1.1683,52.2058,505.1513,98.5415,97.4744,97.6864,17.8672,43.3098,204735,45.5816,11.665,22.4394,5.9208,-92.0898,4.3444,-60.9774,35.4994,1505912.8911,24910755.8118,12874.7946,1,No_Fault
200,94.6605,11402.9507,10200.9223,1.9878,1.7741,1.6793,16720404480,6108522135.5206,0.0072,6842800135.9899,1723487580.2538,110682.9379,4832.8197,1015471621.3363,550512165.3527,0.2999,0.2125,2977.5824,265750987.1253,9999995.0699,279282.5903,277563.0974,0,1,26.0123,5651.1546,37.6181,10611.7741,15077.2392,8649.3332,164079.9904,721.0235,13674.2094,328571.9315,326450.8378,0.0911,64,15,128000,10611.7741,1000,282.7451,48.2474,1.9481,52.9355,496.2834,98.6883,96.9417,97.7205,18.441,40.8525,204750,47.0805,11.1057,21.2253,5.7012,-94.8562,3.9886,-57.7355,37.2266,1498010.7287,25022292.1764,12863.4948,1,No_Fault
200,98.4112,11546.0499,10186.3302,1.9678,1.7476,1.5658,16720404480,6142233022.9072,0.0025,6842744616.9861,1722412811.5498,110573.0399,4824.2157,1015482763.5273,550483981.6834,0.5491,0.0755,3080.77,267554305.0916,10000988.9235,280217.4462,275125.6907,0,1,25.7702,5426.425,36.2268,10577.7722,15056.8825,8595.0371,163030.1151,716.6684,13586.3122,329662.9259,323794.1418,0.1005,64,15,128000,10577.7722,1000,276.9436,48.8547,0.0376,58.1207,473.7976,98.5623,98.5663,97.6774,19.2685,42.7117,204765,46.5818,12.6431,22.6148,5.9016,-95.1184,3.8612,-59.1545,35.2855,1502696.8199,24943899.8613,12840.1404,1,No_Fault
200,92.4333,11853.4499,10162.6314,1.7482,1.5939,1.3321,16720404480,6147520746.8364,0.0063,6842645523.3696,1721021447.2209,110376.5592,4816.7801,1015429162.6208,550467608.6349,0.396,0.1627,3103.9443,272390560.3957,10000422.8118,275752.8501,273702.528,0,1,24.3669,5467.9126,36.4697,10572.5201,15104.1536,8497.2767,161671.8465,708.8946,13473.4195,324304.6594,322103.8313,0.1025,64,15,128000,10572.5201,1000,281.8503,50.5586,0.8877,56.5605,508.8512,98.8772,98.7971,97.6461,18.3151,41.201,204780,46.6411,11.8541,21.3402,6.2536,-92.7866,4.3478,-56.6604,37.3643,1493723.3511,25005006.3457,12966.1669,1,No_Fault
200,93.9229,11013.8255,10181.3622,1.9992,1.7254,1.6554,16720404480,6164181611.4643,0.0099,6842735602.0361,1722317805.4229,110552.0184,4826.4462,1015425294.7284,550517639.3341,0.2963,0.0455,2853.397,276423506.7925,9999146.7387,275493.7764,278022.6642,0,1,27.1699,5391.5468,35.9399,10556.1404,15068.4464,8586.8175,162937.8185,716.4569,13578.4996,324026.5322,327033.0231,0.0786,64,16,128000,10556.1404,1000,277.7485,49.7981,1.4264,55.2084,503.7966,98.5491,97.8142,97.4642,18.6675,42.5115,204795,46.0418,12.7007,22.7841,5.6683,-94.2684,4.3447,-60.9031,37.7309,1496748.5108,24984620.9087,12239.6934,1,No_Fault
200,91.9789,12037.2445,10143.0914,1.8481,1.7543,1.4273,16720404480,6184504945.075,0.0074,6842538273.3958,1719010162.1617,110171.0403,4806.5665,1015427588.3477,550534257.7263,0.4629,0.1649,3110.6011,274731057.1004,10000707.9513,275414.0594,279484.7164,0,1,25.93,5469.713,36.4715,10535.6947,15053.666,8393.774,159705.9685,699.8714,13309.414,324125.981,328760.6564,0.0823,64,16,128000,10535.6947,1000,275.1008,47.9694,1.0676,57.8053,486.078,98.9707,97.2068,97.7914,17.7169,42.5293,204810,45.8712,12.3009,21.1778,5.7617,-95.1168,3.8215,-58.6295,36.4967,1498588.2539,25040861.7031,13280.1895,1,No_Fault
